中文简称,地区码,区域名称,上级区域编码,
祁曼塔克乡,652824204,祁曼塔克乡,652824,
兵团三十六团,652824501,兵团三十六团,652824,
且末镇,652825100,且末镇,652825,
奥依亚依拉克镇,652825101,奥依亚依拉克镇,652825,
阿热勒乡,652825200,阿热勒乡,652825,
琼库勒乡,652825201,琼库勒乡,652825,
托格拉克勒克乡,652825202,托格拉克勒克乡,652825,
巴格艾日克乡,652825203,巴格艾日克乡,652825,
英吾斯塘乡,652825204,英吾斯塘乡,652825,
阿克提坎墩乡,652825205,阿克提坎墩乡,652825,
阔什萨特玛乡,652825206,阔什萨特玛乡,652825,
塔提让镇,652825207,塔提让镇,652825,
阿羌乡,652825208,阿羌乡,652825,
库拉木勒克乡,652825209,库拉木勒克乡,652825,
兵团农二师且末工程支队,652825501,兵团农二师且末工程支队,652825,
兵团三十八团,652825502,兵团三十八团,652825,
焉耆镇,652826100,焉耆镇,652826,
七个星镇,652826101,七个星镇,652826,
永宁镇,652826102,永宁镇,652826,
四十里城子镇,652826103,四十里城子镇,652826,
北大渠乡,652826200,北大渠乡,652826,
五号渠乡,652826201,五号渠乡,652826,
查汗采开乡,652826203,查汗采开乡,652826,
包尔海乡,652826204,包尔海乡,652826,
王家庄牧场,652826400,王家庄牧场,652826,
苏海良种场,652826401,苏海良种场,652826,
兵团二十七团,652826501,兵团二十七团,652826,
和静镇,652827100,和静镇,652827,
巴仑台镇,652827101,巴仑台镇,652827,
巴润哈尔莫墩镇,652827102,巴润哈尔莫墩镇,652827,
哈尔莫墩镇,652827103,哈尔莫墩镇,652827,
巴音布鲁克镇,652827104,巴音布鲁克镇,652827,
巩乃斯镇,652827105,巩乃斯镇,652827,
乃门莫墩乡,652827200,乃门莫墩乡,652827,
协比乃尔布呼乡,652827201,协比乃尔布呼乡,652827,
克尔古提乡,652827203,克尔古提乡,652827,
阿拉沟乡,652827204,阿拉沟乡,652827,
额勒再特乌鲁乡,652827205,额勒再特乌鲁乡,652827,
巴音郭愣乡,652827206,巴音郭愣乡,652827,
乌拉斯台农场,652827400,乌拉斯台农场,652827,
兵团二十一团,652827501,兵团二十一团,652827,
兵团二十二团,652827502,兵团二十二团,652827,
兵团二二三团,652827503,兵团二二三团,652827,
兵团农二师湖光糖厂,652827504,兵团农二师湖光糖厂,652827,
特吾里克镇,652828100,特吾里克镇,652828,
乌什塔拉回族民族乡,652828200,乌什塔拉回族民族乡,652828,
曲惠乡,652828201,曲惠乡,652828,
塔哈其乡,652828202,塔哈其乡,652828,
苏哈特乡,652828203,苏哈特乡,652828,
乃仁克尔乡,652828204,乃仁克尔乡,652828,
新塔热乡,652828205,新塔热乡,652828,
清水河农场,652828400,清水河农场,652828,
和硕县马兰公安管区,652828402,和硕县马兰公安管区,652828,
兵团二师二十四团,652828504,兵团二师二十四团,652828,
博湖镇,652829100,博湖镇,652829,
本布图镇,652829101,本布图镇,652829,
塔温觉肯乡,652829200,塔温觉肯乡,652829,
乌兰再格森乡,652829202,乌兰再格森乡,652829,
才坎诺尔乡,652829203,才坎诺尔乡,652829,
查干诺尔乡,652829204,查干诺尔乡,652829,
博斯腾湖乡,652829205,博斯腾湖乡,652829,
兵团二十五团,652829501,兵团二十五团,652829,
栏杆街道,652901001,栏杆街道,652901,
英巴扎街道,652901002,英巴扎街道,652901,
红桥街道,652901003,红桥街道,652901,
新城街道,652901004,新城街道,652901,
南城街道,652901005,南城街道,652901,
柯柯牙街道,652901006,柯柯牙街道,652901,
喀勒塔勒镇,652901100,喀勒塔勒镇,652901,
阿依库勒镇,652901101,阿依库勒镇,652901,
依干其乡,652901200,依干其乡,652901,
拜什吐格曼乡,652901201,拜什吐格曼乡,652901,
托普鲁克乡,652901202,托普鲁克乡,652901,
库木巴希乡,652901203,库木巴希乡,652901,
良种场,652901400,良种场,652901,
红旗坡农场,652901401,红旗坡农场,652901,
实验林场,652901404,实验林场,652901,
兵团一团,652901502,兵团一团,652901,
兵团二团,652901503,兵团二团,652901,
西工业园区,652901505,西工业园区,652901,
兵团农一师沙井子水利管理处,652901506,兵团农一师沙井子水利管理处,652901,
纺织工业城,652901511,纺织工业城,652901,
经济技术开发区,652901512,经济技术开发区,652901,
特色产业园区,652901513,特色产业园区,652901,
温宿镇,652922100,温宿镇,652922,
吐木秀克镇,652922101,吐木秀克镇,652922,
克孜勒镇,652922102,克孜勒镇,652922,
阿热勒镇,652922103,阿热勒镇,652922,
佳木镇,652922104,佳木镇,652922,
托乎拉乡,652922200,托乎拉乡,652922,
恰格拉克乡,652922202,恰格拉克乡,652922,
依希来木其乡,652922204,依希来木其乡,652922,
古勒阿瓦提乡,652922206,古勒阿瓦提乡,652922,
博孜墩柯尔克孜族乡,652922207,博孜墩柯尔克孜族乡,652922,
水稻农场,652922400,水稻农场,652922,
青年农场,652922401,青年农场,652922,
共青团农场,652922402,共青团农场,652922,
塔格拉克牧场,652922403,塔格拉克牧场,652922,
博孜墩牧场,652922404,博孜墩牧场,652922,
萨瓦甫齐牧场,652922405,萨瓦甫齐牧场,652922,
恰其力克牧场,652922406,恰其力克牧场,652922,
佳木林场,652922407,佳木林场,652922,
木本粮油林场,652922408,木本粮油林场,652922,
清泉农场,652922411,清泉农场,652922,
水稻原种场,652922412,水稻原种场,652922,
吉格代牧场,652922413,吉格代牧场,652922,
兵团五团,652922509,兵团五团,652922,
兵团六团,652922510,兵团六团,652922,
热斯坦街道,652923001,热斯坦街道,652923,
萨克萨克街道,652923002,萨克萨克街道,652923,
新城街道,652923003,新城街道,652923,
东城街道,652923004,东城街道,652923,
乌恰镇,652923101,乌恰镇,652923,
阿拉哈格镇,652923102,阿拉哈格镇,652923,
齐满镇,652923103,齐满镇,652923,
墩阔坦镇,652923104,墩阔坦镇,652923,
牙哈镇,652923105,牙哈镇,652923,
乌尊镇,652923106,乌尊镇,652923,
依西哈拉镇,652923107,依西哈拉镇,652923,
雅克拉镇,652923108,雅克拉镇,652923,
玉奇吾斯塘乡,652923201,玉奇吾斯塘乡,652923,
比西巴格乡,652923202,比西巴格乡,652923,
哈尼喀塔木乡,652923203,哈尼喀塔木乡,652923,
阿克吾斯塘乡,652923204,阿克吾斯塘乡,652923,
阿格乡,652923205,阿格乡,652923,
塔里木乡,652923206,塔里木乡,652923,
水电二处,652923400,水电二处,652923,
二八台农场,652923401,二八台农场,652923,
良种繁育场,652923402,良种繁育场,652923,
库孜翁牧场,652923403,库孜翁牧场,652923,
草湖牧场,652923404,草湖牧场,652923,
库车种羊场,652923405,库车种羊场,652923,
库车监狱,652923406,库车监狱,652923,
克其力克农场,652923407,克其力克农场,652923,
沙雅镇,652924100,沙雅镇,652924,
托依堡勒迪镇,652924101,托依堡勒迪镇,652924,
红旗镇,652924102,红旗镇,652924,
英买力镇,652924103,英买力镇,652924,
沙雅县哈德墩镇,652924104,沙雅县哈德墩镇,652924,
古勒巴格镇,652924200,古勒巴格镇,652924,
海楼乡,652924204,海楼乡,652924,
努尔巴格乡,652924205,努尔巴格乡,652924,
塔里木乡,652924206,塔里木乡,652924,
盖孜库木乡,652924207,盖孜库木乡,652924,
央塔克协海尔乡,652924208,央塔克协海尔乡,652924,
新垦农场,652924400,新垦农场,652924,
一牧场,652924401,一牧场,652924,
二牧场,652924402,二牧场,652924,
沙雅监狱,652924403,沙雅监狱,652924,
沙雅县工业集中区,652924404,沙雅县工业集中区,652924,
新和镇,652925100,新和镇,652925,
尤鲁都斯巴格镇,652925101,尤鲁都斯巴格镇,652925,
依其艾日克乡,652925200,依其艾日克乡,652925,
排先拜巴扎乡,652925201,排先拜巴扎乡,652925,
塔什艾日克乡,652925202,塔什艾日克乡,652925,
渭干乡,652925203,渭干乡,652925,
玉奇喀特乡,652925204,玉奇喀特乡,652925,
塔木托格拉克乡,652925205,塔木托格拉克乡,652925,
桑塔木农场,652925400,桑塔木农场,652925,
新和县工业园区,652925401,新和县工业园区,652925,
拜城镇,652926100,拜城镇,652926,
铁热克镇,652926101,铁热克镇,652926,
察尔其镇,652926102,察尔其镇,652926,
赛里木镇,652926103,赛里木镇,652926,
黑英山乡,652926200,黑英山乡,652926,
克孜尔乡,652926201,克孜尔乡,652926,
托克逊乡,652926203,托克逊乡,652926,
亚吐尔乡,652926204,亚吐尔乡,652926,
康其乡,652926205,康其乡,652926,
布隆乡,652926206,布隆乡,652926,
米吉克乡,652926207,米吉克乡,652926,
温巴什乡,652926208,温巴什乡,652926,
大桥乡,652926209,大桥乡,652926,
老虎台乡,652926210,老虎台乡,652926,
大宛其农场,652926400,大宛其农场,652926,
种羊场,652926401,种羊场,652926,
乌什镇,652927100,乌什镇,652927,
阿合雅镇,652927101,阿合雅镇,652927,
阿克托海乡,652927200,阿克托海乡,652927,
亚科瑞克乡,652927201,亚科瑞克乡,652927,
阿恰塔格乡,652927202,阿恰塔格乡,652927,
依麻木乡,652927204,依麻木乡,652927,
英阿瓦提乡,652927205,英阿瓦提乡,652927,
亚曼苏柯尔克孜族乡,652927206,亚曼苏柯尔克孜族乡,652927,
奥特贝希乡,652927207,奥特贝希乡,652927,
兵团四团,652927500,兵团四团,652927,
阿瓦提镇,652928100,阿瓦提镇,652928,
乌鲁却勒镇,652928101,乌鲁却勒镇,652928,
拜什艾日克镇,652928102,拜什艾日克镇,652928,
阿依巴格乡,652928200,阿依巴格乡,652928,
塔木托格拉克乡,652928201,塔木托格拉克乡,652928,
英艾日克乡,652928202,英艾日克乡,652928,
多浪乡,652928203,多浪乡,652928,
巴格托格拉克乡,652928204,巴格托格拉克乡,652928,
天丰种业有限责任公司,652928400,天丰种业有限责任公司,652928,
新疆华孚恒丰有限责任公司,652928401,新疆华孚恒丰有限责任公司,652928,
新疆鲁泰棉业有限责任公司,652928402,新疆鲁泰棉业有限责任公司,652928,
博斯坦牧场,652928404,博斯坦牧场,652928,
阿克苏监狱,652928405,阿克苏监狱,652928,
兵团三团,652928503,兵团三团,652928,
柯坪镇,652929100,柯坪镇,652929,
盖孜力克镇,652929200,盖孜力克镇,652929,
玉尔其乡,652929201,玉尔其乡,652929,
阿恰勒乡,652929202,阿恰勒乡,652929,
启浪乡,652929203,启浪乡,652929,
幸福路街道,653001001,幸福路街道,653001,
光明路街道,653001002,光明路街道,653001,
上阿图什镇,653001100,上阿图什镇,653001,
松他克乡,653001200,松他克乡,653001,
阿扎克乡,653001201,阿扎克乡,653001,
阿湖乡,653001202,阿湖乡,653001,
格达良乡,653001204,格达良乡,653001,
哈拉峻乡,653001205,哈拉峻乡,653001,
吐古买提乡,653001206,吐古买提乡,653001,
兵团农三师红旗农场,653001500,兵团农三师红旗农场,653001,
阿克陶镇,653022100,阿克陶镇,653022,
奥依塔克镇,653022101,奥依塔克镇,653022,
玉麦乡,653022200,玉麦乡,653022,
皮拉勒乡,653022201,皮拉勒乡,653022,
巴仁乡,653022202,巴仁乡,653022,
喀热克其克乡,653022203,喀热克其克乡,653022,
加马铁热克乡,653022204,加马铁热克乡,653022,
木吉乡,653022205,木吉乡,653022,
布伦口乡,653022206,布伦口乡,653022,
克孜勒陶乡,653022207,克孜勒陶乡,653022,
恰尔隆乡,653022208,恰尔隆乡,653022,
库斯拉甫乡,653022209,库斯拉甫乡,653022,
塔尔塔吉克族乡,653022210,塔尔塔吉克族乡,653022,
托尔塔依农场,653022400,托尔塔依农场,653022,
阿克达拉牧场,653022401,阿克达拉牧场,653022,
原种场,653022402,原种场,653022,
克孜勒苏柯尔克孜自治州林场,653022403,克孜勒苏柯尔克孜自治州林场,653022,
苗圃,653022404,苗圃,653022,
阿合奇镇,653023100,阿合奇镇,653023,
库兰萨日克乡,653023200,库兰萨日克乡,653023,
色帕巴依乡,653023201,色帕巴依乡,653023,
苏木塔什乡,653023202,苏木塔什乡,653023,
哈拉奇乡,653023203,哈拉奇乡,653023,
哈拉布拉克乡,653023204,哈拉布拉克乡,653023,
乌恰镇,653024100,乌恰镇,653024,
康苏镇,653024101,康苏镇,653024,
乌鲁克恰提乡,653024200,乌鲁克恰提乡,653024,
吾合沙鲁乡,653024201,吾合沙鲁乡,653024,
膘尔托阔依乡,653024202,膘尔托阔依乡,653024,
黑孜韦乡,653024203,黑孜韦乡,653024,
托云乡,653024204,托云乡,653024,
铁列克乡,653024205,铁列克乡,653024,
巴音库鲁提乡,653024206,巴音库鲁提乡,653024,
波斯坦铁列克乡,653024207,波斯坦铁列克乡,653024,
吉根乡,653024208,吉根乡,653024,
兵团托云牧场,653024501,兵团托云牧场,653024,
恰萨街道,653101001,恰萨街道,653101,
亚瓦格街道,653101002,亚瓦格街道,653101,
吾斯塘博依街道,653101003,吾斯塘博依街道,653101,
库木德尔瓦扎街道,653101004,库木德尔瓦扎街道,653101,
东湖街道,653101006,东湖街道,653101,
西域大道街道,653101007,西域大道街道,653101,
乃则尔巴格镇,653101100,乃则尔巴格镇,653101,
夏马勒巴格镇,653101101,夏马勒巴格镇,653101,
多来特巴格乡,653101202,多来特巴格乡,653101,
浩罕乡,653101203,浩罕乡,653101,
色满乡,653101204,色满乡,653101,
荒地乡,653101205,荒地乡,653101,
帕哈太克里乡,653101206,帕哈太克里乡,653101,
伯什克然木乡,653101207,伯什克然木乡,653101,
阿瓦提乡,653101208,阿瓦提乡,653101,
英吾斯坦乡,653101214,英吾斯坦乡,653101,
阿克喀什乡,653101215,阿克喀什乡,653101,
托克扎克镇,653121100,托克扎克镇,653121,
兰干镇,653121101,兰干镇,653121,
吾库萨克镇,653121102,吾库萨克镇,653121,
乌帕尔镇,653121200,乌帕尔镇,653121,
塔什米里克乡,653121201,塔什米里克乡,653121,
铁日木乡,653121202,铁日木乡,653121,
布拉克苏乡,653121203,布拉克苏乡,653121,
萨依巴格乡,653121204,萨依巴格乡,653121,
站敏乡,653121205,站敏乡,653121,
木什乡,653121211,木什乡,653121,
县种畜场,653121400,县种畜场,653121,
县园艺场,653121401,县园艺场,653121,
县林场,653121402,县林场,653121,
县良种场,653121403,县良种场,653121,
县英艾力克大畜场,653121404,县英艾力克大畜场,653121,
疏附广州工业城,653121406,疏附广州工业城,653121,
疏勒镇,653122100,疏勒镇,653122,
罕南力克镇,653122101,罕南力克镇,653122,
牙甫泉镇,653122102,牙甫泉镇,653122,
巴仁乡,653122200,巴仁乡,653122,
洋大曼乡,653122201,洋大曼乡,653122,
亚曼牙乡,653122202,亚曼牙乡,653122,
巴合齐乡,653122203,巴合齐乡,653122,
塔孜洪乡,653122204,塔孜洪乡,653122,
英尔力克乡,653122205,英尔力克乡,653122,
库木西力克乡,653122206,库木西力克乡,653122,
塔合其乡,653122207,塔合其乡,653122,
艾尔木东乡,653122208,艾尔木东乡,653122,
阿拉力乡,653122209,阿拉力乡,653122,
阿拉甫乡,653122210,阿拉甫乡,653122,
英阿瓦提乡,653122211,英阿瓦提乡,653122,
疏勒南疆齐鲁工业园区,653122400,疏勒南疆齐鲁工业园区,653122,
兵团四十一团,653122501,兵团四十一团,653122,
城镇,653123100,城镇,653123,
城关乡,653123200,城关乡,653123,
乔勒潘乡,653123201,乔勒潘乡,653123,
龙甫乡,653123202,龙甫乡,653123,
芒辛乡,653123203,芒辛乡,653123,
